User_ID,Gender,Age,Age_Group,Country,City,Device,Operating_System,Browser,Customer_Segment,Acquisition_Channel,Preferred_Category,Subscription_Type,Loyalty_Level,Loyalty_Score,Lifetime_Value
U001488,Female,59,55+,Singapore,Singapore,Tablet,macOS,Safari,New,Instagram,Beauty,Free,Silver,79,3787.98
U001489,Male,28,25-34,Canada,Vancouver,Desktop,iOS,Chrome,New,Email,Home,Free,Bronze,95,3948.74
U001490,Female,63,55+,Germany,Berlin,Desktop,Windows,Firefox,Premium,Direct,Accessories,Premium,Silver,56,2325.89
U001491,Male,65,55+,Germany,Hamburg,Tablet,iOS,Edge,Returning,Paid Search,Toys,Premium,Silver,41,1610.87
U001492,Female,64,55+,Germany,Berlin,Desktop,Android,Edge,Premium,Email,Toys,Free,Gold,95,4636.73
U001493,Male,38,35-44,Singapore,Singapore,Tablet,iOS,Edge,At Risk,Referral,Beauty,Premium,Platinum,95,6439.39
U001494,Male,30,25-34,United States,Austin,Mobile,macOS,Edge,Premium,Instagram,Beauty,Free,Bronze,13,962.73
U001495,Male,29,25-34,United States,Seattle,Mobile,iOS,Safari,Premium,Organic Search,Books,Free,Platinum,40,1223.24
U001496,Female,28,25-34,India,Delhi,Mobile,macOS,Chrome,Returning,Email,Home,Premium,Bronze,30,1322.29
U001497,Female,19,18-24,Canada,Toronto,Tablet,macOS,Chrome,At Risk,Facebook,Electronics,Premium,Silver,47,3623.54
U001498,Male,27,25-34,Germany,Hamburg,Mobile,Android,Firefox,Premium,Paid Search,Home,Premium,Silver,44,2051.71
U001499,Male,50,45-54,Singapore,Singapore,Tablet,Windows,Edge,Premium,Organic Search,Books,Free,Gold,63,4245.46
U001500,Female,57,55+,United Kingdom,London,Mobile,iOS,Safari,Premium,Instagram,Accessories,Free,Platinum,79,5072.77
U001501,Male,45,45-54,Singapore,Singapore,Desktop,macOS,Edge,New,YouTube,Fashion,Premium,Silver,23,1787.87
U001502,Female,22,18-24,Germany,Hamburg,Mobile,Windows,Chrome,VIP,YouTube,Fashion,Premium,Bronze,92,4488.83
U001503,Female,36,35-44,United States,New York,Tablet,iOS,Safari,At Risk,Referral,Accessories,Free,Gold,41,2394.04
U001504,Male,30,25-34,Germany,Munich,Tablet,Windows,Chrome,New,Organic Search,Fashion,Premium,Platinum,89,6945.5
U001505,Male,64,55+,India,Mumbai,Desktop,Windows,Edge,New,Facebook,Toys,Free,Platinum,94,3469.56
U001506,Female,33,25-34,Australia,Sydney,Tablet,iOS,Chrome,At Risk,Instagram,Toys,Free,Gold,53,4143.47
U001507,Female,58,55+,India,Kochi,Tablet,Android,Safari,VIP,Direct,Electronics,Free,Platinum,76,3495.96
U001508,Male,27,25-34,Germany,Frankfurt,Tablet,iOS,Safari,Returning,Email,Accessories,Free,Gold,21,1476.86
U001509,Male,44,35-44,United Kingdom,London,Tablet,Android,Chrome,VIP,Referral,Books,Free,Gold,60,3202.02
U001510,Male,40,35-44,United Kingdom,Manchester,Desktop,macOS,Safari,Premium,Organic Search,Toys,Premium,Platinum,53,2670.13
U001511,Female,46,45-54,United Kingdom,London,Mobile,Windows,Safari,Premium,Instagram,Toys,Free,Gold,72,3137.0
U001512,Female,60,55+,Australia,Brisbane,Mobile,Windows,Chrome,VIP,Email,Home,Free,Bronze,52,1892.67
U001513,Male,26,25-34,United Kingdom,Liverpool,Mobile,macOS,Safari,VIP,Email,Electronics,Free,Bronze,55,2377.11
U001514,Male,42,35-44,Canada,Calgary,Desktop,Windows,Firefox,Premium,Referral,Home,Free,Bronze,14,805.77
U001515,Female,27,25-34,United Kingdom,London,Desktop,iOS,Chrome,New,Instagram,Sports,Free,Bronze,18,1394.4
U001516,Female,60,55+,Australia,Melbourne,Tablet,macOS,Edge,At Risk,Referral,Home,Premium,Platinum,73,5224.24
U001517,Female,24,18-24,Canada,Vancouver,Mobile,Android,Chrome,New,Organic Search,Fashion,Premium,Silver,2,72.24
U001518,Male,38,35-44,United States,Austin,Mobile,macOS,Firefox,New,Referral,Toys,Premium,Gold,40,2360.61
U001519,Female,44,35-44,Singapore,Singapore,Tablet,Android,Firefox,New,YouTube,Home,Free,Gold,20,1063.18
U001520,Male,27,25-34,Canada,Montreal,Mobile,Android,Edge,New,Direct,Beauty,Premium,Bronze,81,3825.8
U001521,Male,41,35-44,Canada,Calgary,Mobile,iOS,Chrome,Premium,Organic Search,Sports,Free,Silver,58,4171.44
U001522,Female,50,45-54,India,Bangalore,Mobile,Windows,Edge,Returning,Direct,Accessories,Premium,Gold,9,429.34
U001523,Male,49,45-54,Germany,Berlin,Desktop,Windows,Firefox,Returning,Referral,Toys,Premium,Gold,75,4172.1
U001524,Female,37,35-44,United Kingdom,Manchester,Tablet,Android,Firefox,At Risk,YouTube,Beauty,Free,Silver,2,65.92
U001525,Male,47,45-54,United States,Seattle,Mobile,Windows,Chrome,At Risk,Organic Search,Home,Premium,Platinum,10,415.11
U001526,Male,58,55+,Australia,Sydney,Tablet,macOS,Chrome,VIP,Paid Search,Electronics,Premium,Platinum,34,2323.53
U001527,Male,23,18-24,Singapore,Singapore,Tablet,iOS,Safari,At Risk,Direct,Sports,Premium,Platinum,14,977.23
U001528,Male,53,45-54,Australia,Melbourne,Mobile,iOS,Chrome,Premium,Paid Search,Beauty,Free,Bronze,38,1082.49
U001529,Female,25,25-34,Singapore,Singapore,Mobile,Android,Edge,Premium,Paid Search,Accessories,Free,Gold,40,1021.36
U001530,Male,37,35-44,Canada,Toronto,Tablet,iOS,Chrome,VIP,Referral,Fashion,Premium,Platinum,65,2916.14
U001531,Female,51,45-54,United States,New York,Desktop,macOS,Firefox,Premium,Referral,Home,Free,Platinum,3,107.66
U001532,Male,38,35-44,Germany,Frankfurt,Desktop,iOS,Chrome,Returning,Email,Accessories,Premium,Gold,77,3063.34
U001533,Male,57,55+,Germany,Frankfurt,Mobile,Windows,Edge,VIP,Facebook,Fashion,Free,Platinum,1,58.23
U001534,Male,37,35-44,India,Mumbai,Desktop,macOS,Firefox,Returning,Paid Search,Electronics,Premium,Platinum,50,1296.53
U001535,Male,43,35-44,United States,New York,Mobile,macOS,Firefox,Premium,YouTube,Fashion,Free,Gold,88,6248.74
U001536,Male,32,25-34,Canada,Toronto,Mobile,iOS,Safari,Premium,YouTube,Accessories,Premium,Platinum,50,3810.31
U001537,Male,58,55+,Germany,Hamburg,Desktop,Windows,Edge,VIP,Paid Search,Electronics,Free,Platinum,66,2565.94
U001538,Male,47,45-54,India,Mumbai,Tablet,macOS,Firefox,At Risk,Facebook,Beauty,Free,Bronze,57,2949.51
U001539,Male,46,45-54,Australia,Sydney,Desktop,Windows,Safari,New,Organic Search,Sports,Free,Silver,15,1143.55
U001540,Female,23,18-24,United Kingdom,Liverpool,Desktop,macOS,Safari,Premium,Email,Beauty,Free,Gold,38,1130.01
U001541,Female,60,55+,Australia,Perth,Mobile,Android,Chrome,VIP,Organic Search,Beauty,Free,Gold,90,6831.81
U001542,Male,33,25-34,India,Mumbai,Desktop,macOS,Firefox,Returning,YouTube,Fashion,Premium,Platinum,40,2357.82
U001543,Female,33,25-34,India,Hyderabad,Desktop,Android,Firefox,At Risk,Referral,Home,Free,Gold,28,2180.75
U001544,Male,51,45-54,Canada,Montreal,Desktop,macOS,Safari,New,Facebook,Fashion,Free,Gold,85,3263.84
U001545,Female,54,45-54,United States,New York,Desktop,Windows,Safari,New,Instagram,Books,Free,Platinum,98,5045.85
U001546,Male,32,25-34,Singapore,Singapore,Tablet,Windows,Safari,Returning,Instagram,Electronics,Premium,Silver,60,3504.83
U001547,Male,41,35-44,Singapore,Singapore,Tablet,macOS,Chrome,New,Facebook,Books,Premium,Platinum,51,2122.84
U001548,Female,18,18-24,Singapore,Singapore,Tablet,Android,Safari,New,YouTube,Toys,Free,Gold,77,4962.97
U001549,Male,38,35-44,United States,Austin,Tablet,Android,Safari,New,Organic Search,Electronics,Free,Bronze,84,2352.99
U001550,Female,60,55+,Singapore,Singapore,Mobile,macOS,Chrome,At Risk,Referral,Beauty,Premium,Gold,11,769.88
U001551,Male,65,55+,Australia,Sydney,Mobile,Windows,Edge,Returning,Facebook,Toys,Free,Platinum,18,1388.08
U001552,Male,48,45-54,United States,Chicago,Mobile,iOS,Firefox,At Risk,Paid Search,Accessories,Premium,Silver,87,6635.42
U001553,Male,58,55+,Canada,Montreal,Tablet,Android,Edge,New,Direct,Home,Free,Platinum,41,2659.06
U001554,Female,31,25-34,Singapore,Singapore,Desktop,Windows,Safari,VIP,Paid Search,Beauty,Free,Silver,68,4419.86
U001555,Female,30,25-34,Canada,Montreal,Tablet,Android,Safari,At Risk,Email,Books,Free,Platinum,98,3077.23
U001556,Male,47,45-54,Canada,Montreal,Mobile,Windows,Edge,Returning,Instagram,Home,Free,Platinum,2,142.03
U001557,Male,47,45-54,India,Delhi,Desktop,iOS,Firefox,Returning,Direct,Books,Free,Platinum,49,3618.33
U001558,Male,34,25-34,United Kingdom,Liverpool,Tablet,macOS,Safari,At Risk,Paid Search,Fashion,Free,Gold,88,4717.94
U001559,Male,32,25-34,United States,New York,Desktop,macOS,Safari,New,Instagram,Books,Premium,Bronze,55,2153.95
U001560,Female,58,55+,Canada,Vancouver,Tablet,Windows,Edge,Premium,Paid Search,Home,Free,Gold,100,5148.15
U001561,Male,42,35-44,United States,Seattle,Tablet,macOS,Safari,New,Email,Home,Free,Gold,22,690.64
U001562,Male,50,45-54,United Kingdom,London,Tablet,iOS,Firefox,At Risk,Referral,Accessories,Free,Platinum,69,4746.97
U001563,Female,54,45-54,United States,Austin,Desktop,Windows,Edge,Premium,Referral,Sports,Free,Bronze,46,3621.17
U001564,Female,22,18-24,Canada,Vancouver,Mobile,Android,Safari,Returning,Instagram,Toys,Premium,Platinum,51,3976.71
U001565,Female,24,18-24,India,Delhi,Tablet,Android,Edge,Returning,Organic Search,Electronics,Free,Gold,47,3625.77
U001566,Male,43,35-44,United States,New York,Tablet,Android,Firefox,At Risk,Direct,Accessories,Free,Silver,96,7404.03
U001567,Male,25,25-34,India,Hyderabad,Mobile,Android,Safari,Returning,YouTube,Books,Premium,Gold,88,5666.0
U001568,Male,27,25-34,United States,New York,Tablet,macOS,Chrome,At Risk,Facebook,Home,Premium,Gold,61,1973.68
U001569,Female,61,55+,India,Hyderabad,Tablet,macOS,Edge,VIP,Instagram,Fashion,Free,Gold,88,5667.71
U001570,Male,40,35-44,United Kingdom,London,Desktop,Windows,Chrome,At Risk,Paid Search,Sports,Premium,Silver,88,5633.37
U001571,Male,26,25-34,Canada,Vancouver,Mobile,macOS,Chrome,VIP,Direct,Home,Free,Gold,27,1699.77
U001572,Male,20,18-24,United States,Austin,Tablet,iOS,Edge,Premium,Email,Accessories,Premium,Silver,30,754.65
U001573,Male,54,45-54,India,Hyderabad,Tablet,Windows,Safari,VIP,Email,Fashion,Premium,Platinum,99,5595.68
U001574,Male,57,55+,Canada,Calgary,Mobile,Android,Chrome,Premium,Instagram,Sports,Premium,Bronze,94,5845.24
U001575,Female,19,18-24,Canada,Toronto,Mobile,Windows,Firefox,Premium,Instagram,Electronics,Free,Gold,56,2604.17
U001576,Male,64,55+,Germany,Berlin,Tablet,macOS,Edge,At Risk,Organic Search,Home,Premium,Bronze,63,2986.01
U001577,Female,25,25-34,United Kingdom,London,Tablet,macOS,Chrome,Returning,Paid Search,Books,Free,Gold,41,2869.85
U001578,Male,41,35-44,United States,Chicago,Desktop,Android,Safari,VIP,Facebook,Beauty,Premium,Gold,90,3055.09
U001579,Female,65,55+,India,Kochi,Mobile,iOS,Edge,At Risk,Instagram,Electronics,Free,Bronze,92,3848.68
U001580,Female,25,25-34,United Kingdom,Manchester,Mobile,macOS,Safari,At Risk,Direct,Toys,Free,Silver,42,1787.68
U001581,Male,23,18-24,Canada,Montreal,Mobile,iOS,Firefox,At Risk,Organic Search,Accessories,Free,Platinum,69,3954.79
U001582,Male,22,18-24,Singapore,Singapore,Desktop,iOS,Firefox,Premium,Direct,Electronics,Premium,Gold,17,591.51
U001583,Male,54,45-54,Canada,Calgary,Mobile,Android,Safari,At Risk,Email,Electronics,Premium,Gold,42,2077.76
U001584,Female,47,45-54,Canada,Vancouver,Tablet,Windows,Chrome,VIP,Organic Search,Books,Premium,Bronze,57,4165.14
U001585,Male,24,18-24,United Kingdom,Manchester,Mobile,macOS,Safari,New,Organic Search,Beauty,Premium,Platinum,24,753.5
U001586,Male,45,45-54,Germany,Berlin,Mobile,macOS,Firefox,VIP,Paid Search,Fashion,Free,Platinum,17,1052.96
U001587,Female,54,45-54,Singapore,Singapore,Tablet,macOS,Chrome,Returning,Email,Accessories,Premium,Silver,60,1846.94
U001588,Female,50,45-54,United Kingdom,Birmingham,Mobile,macOS,Safari,Returning,Organic Search,Electronics,Free,Platinum,66,4016.62
U001589,Female,33,25-34,Canada,Montreal,Desktop,iOS,Safari,Premium,Facebook,Sports,Free,Bronze,79,4505.5
U001590,Female,46,45-54,Canada,Vancouver,Tablet,iOS,Firefox,Returning,Facebook,Accessories,Premium,Bronze,96,4649.51
U001591,Female,62,55+,Canada,Toronto,Tablet,Android,Firefox,At Risk,Organic Search,Accessories,Premium,Gold,94,3689.63
U001592,Male,50,45-54,Singapore,Singapore,Tablet,macOS,Firefox,VIP,Paid Search,Toys,Premium,Gold,58,3068.55
U001593,Male,31,25-34,United Kingdom,London,Mobile,macOS,Chrome,VIP,Referral,Toys,Free,Silver,63,4489.09
U001594,Female,38,35-44,Germany,Berlin,Tablet,Android,Safari,At Risk,Direct,Home,Free,Silver,83,4934.6
U001595,Male,63,55+,Germany,Hamburg,Desktop,iOS,Edge,At Risk,Instagram,Electronics,Free,Silver,37,952.79
U001596,Female,23,18-24,Singapore,Singapore,Mobile,Android,Safari,Returning,Instagram,Books,Free,Gold,88,6077.63
U001597,Male,57,55+,Canada,Vancouver,Mobile,Android,Edge,Returning,Facebook,Accessories,Premium,Bronze,34,1961.22
U001598,Female,36,35-44,Canada,Montreal,Desktop,iOS,Firefox,VIP,Organic Search,Home,Free,Bronze,5,285.92
U001599,Female,44,35-44,India,Hyderabad,Desktop,iOS,Firefox,At Risk,Facebook,Accessories,Premium,Bronze,33,958.66
U001600,Male,28,25-34,India,Chennai,Tablet,Android,Safari,New,YouTube,Books,Free,Platinum,73,2825.87
U001601,Male,65,55+,Canada,Toronto,Tablet,Android,Chrome,Premium,YouTube,Sports,Premium,Platinum,20,685.75
U001602,Female,53,45-54,Germany,Hamburg,Desktop,iOS,Firefox,Premium,Instagram,Electronics,Free,Platinum,32,1981.31
U001603,Female,31,25-34,Germany,Hamburg,Desktop,iOS,Edge,Returning,Direct,Accessories,Premium,Silver,55,1395.02
U001604,Female,54,45-54,Germany,Berlin,Mobile,Windows,Edge,Returning,YouTube,Toys,Free,Platinum,34,2118.56
U001605,Male,54,45-54,India,Delhi,Tablet,macOS,Firefox,Premium,Organic Search,Toys,Free,Platinum,88,3089.41
U001606,Female,56,55+,India,Hyderabad,Mobile,Windows,Firefox,New,Direct,Electronics,Free,Silver,83,6359.49
U001607,Male,55,55+,Singapore,Singapore,Desktop,macOS,Safari,Returning,Paid Search,Toys,Free,Bronze,33,1386.45
U001608,Male,53,45-54,Germany,Munich,Tablet,Windows,Edge,At Risk,YouTube,Home,Free,Bronze,88,3350.33
U001609,Male,39,35-44,United States,New York,Desktop,Windows,Chrome,At Risk,Direct,Home,Free,Platinum,62,1839.99
U001610,Male,46,45-54,Germany,Hamburg,Desktop,iOS,Firefox,VIP,Referral,Home,Free,Bronze,24,1199.32
U001611,Male,43,35-44,United States,Chicago,Mobile,Android,Safari,At Risk,Organic Search,Sports,Premium,Platinum,21,1325.38
U001612,Male,63,55+,Canada,Montreal,Tablet,iOS,Safari,VIP,Organic Search,Toys,Free,Platinum,65,3697.03
U001613,Female,34,25-34,Canada,Vancouver,Mobile,iOS,Safari,Returning,Referral,Accessories,Premium,Platinum,89,5297.24
U001614,Female,49,45-54,Australia,Brisbane,Desktop,iOS,Safari,VIP,Referral,Electronics,Premium,Bronze,2,98.57
U001615,Male,27,25-34,Australia,Perth,Desktop,Windows,Edge,At Risk,Direct,Toys,Free,Platinum,20,1100.33
U001616,Male,34,25-34,India,Hyderabad,Desktop,Windows,Safari,New,Instagram,Toys,Premium,Bronze,4,100.29
U001617,Female,30,25-34,India,Kochi,Desktop,iOS,Chrome,Returning,Referral,Beauty,Free,Silver,83,3907.48
U001618,Female,34,25-34,United States,Austin,Tablet,iOS,Chrome,VIP,Organic Search,Fashion,Free,Gold,88,3947.06
U001619,Male,53,45-54,India,Chennai,Desktop,Windows,Safari,VIP,Paid Search,Books,Free,Bronze,57,1433.66
U001620,Female,48,45-54,Canada,Toronto,Desktop,Windows,Firefox,Returning,Email,Toys,Premium,Platinum,93,7179.4
U001621,Female,56,55+,Canada,Calgary,Desktop,Windows,Chrome,Premium,Paid Search,Fashion,Free,Bronze,90,3000.75
U001622,Female,21,18-24,Germany,Frankfurt,Tablet,iOS,Chrome,Returning,Organic Search,Books,Free,Silver,7,488.87
U001623,Male,40,35-44,Germany,Hamburg,Tablet,Android,Chrome,New,Organic Search,Home,Premium,Gold,73,3726.32
U001624,Female,57,55+,Singapore,Singapore,Tablet,Android,Safari,Premium,Referral,Sports,Premium,Silver,35,2123.21
U001625,Female,40,35-44,United States,Seattle,Tablet,Android,Chrome,Premium,Paid Search,Toys,Premium,Bronze,85,5295.59
U001626,Female,40,35-44,Singapore,Singapore,Mobile,Android,Edge,VIP,Email,Accessories,Premium,Platinum,57,2339.54
U001627,Female,65,55+,Australia,Perth,Mobile,iOS,Firefox,VIP,Paid Search,Accessories,Premium,Bronze,49,2662.98
U001628,Male,41,35-44,Australia,Brisbane,Desktop,iOS,Chrome,At Risk,Organic Search,Beauty,Premium,Platinum,79,5118.99
U001629,Female,28,25-34,United Kingdom,London,Desktop,iOS,Chrome,At Risk,YouTube,Beauty,Free,Gold,87,3875.99
U001630,Female,41,35-44,Singapore,Singapore,Tablet,Windows,Chrome,New,Paid Search,Electronics,Premium,Bronze,41,1352.78
U001631,Female,52,45-54,United Kingdom,Birmingham,Tablet,Android,Edge,New,Email,Books,Premium,Bronze,87,4205.23
U001632,Female,50,45-54,Germany,Munich,Tablet,Android,Firefox,At Risk,Organic Search,Electronics,Free,Silver,7,490.21
U001633,Female,60,55+,Singapore,Singapore,Tablet,Android,Chrome,Premium,Instagram,Sports,Free,Platinum,34,1139.59
U001634,Male,53,45-54,Singapore,Singapore,Desktop,macOS,Firefox,At Risk,Facebook,Accessories,Premium,Platinum,92,5385.37
U001635,Female,18,18-24,United Kingdom,Manchester,Mobile,macOS,Firefox,VIP,Direct,Fashion,Premium,Platinum,75,2897.61
U001636,Male,23,18-24,Canada,Vancouver,Desktop,iOS,Edge,At Risk,Direct,Toys,Premium,Platinum,64,2782.54
U001637,Female,57,55+,Australia,Perth,Desktop,iOS,Firefox,Premium,Instagram,Sports,Premium,Gold,76,6051.37
U001638,Male,22,18-24,United States,Los Angeles,Tablet,Android,Safari,New,Instagram,Toys,Free,Platinum,1,31.36
U001639,Female,39,35-44,Germany,Berlin,Desktop,Android,Chrome,New,Direct,Sports,Premium,Gold,90,5128.06
U001640,Female,48,45-54,Australia,Melbourne,Desktop,Windows,Chrome,Premium,YouTube,Toys,Free,Silver,55,3549.27
U001641,Female,62,55+,United States,New York,Desktop,iOS,Chrome,Premium,Email,Fashion,Premium,Bronze,60,1593.14
U001642,Female,26,25-34,Germany,Munich,Mobile,Android,Chrome,Returning,Referral,Home,Premium,Bronze,58,3477.77
U001643,Female,52,45-54,Canada,Vancouver,Desktop,Android,Chrome,New,Direct,Fashion,Free,Bronze,37,1531.94
U001644,Male,49,45-54,Australia,Melbourne,Desktop,macOS,Chrome,Premium,Facebook,Books,Premium,Platinum,72,5380.15
U001645,Female,42,35-44,United States,Los Angeles,Mobile,Windows,Edge,At Risk,Direct,Books,Free,Bronze,56,2404.4
U001646,Female,28,25-34,Germany,Frankfurt,Tablet,iOS,Safari,At Risk,Facebook,Home,Free,Gold,56,3198.72
U001647,Male,46,45-54,India,Bangalore,Tablet,Android,Edge,At Risk,Referral,Fashion,Free,Silver,20,548.9
U001648,Female,65,55+,United States,New York,Tablet,macOS,Firefox,Returning,Referral,Accessories,Premium,Silver,27,1963.18
U001649,Female,45,45-54,Australia,Brisbane,Tablet,macOS,Chrome,Returning,Direct,Electronics,Premium,Platinum,24,1221.98
U001650,Male,53,45-54,United States,Los Angeles,Desktop,Android,Edge,Returning,Facebook,Books,Premium,Platinum,57,4465.79
U001651,Male,33,25-34,United Kingdom,Birmingham,Desktop,macOS,Chrome,New,Facebook,Books,Free,Gold,23,818.99
U001652,Male,51,45-54,United Kingdom,Birmingham,Desktop,Android,Edge,Returning,Instagram,Accessories,Free,Gold,28,793.78
U001653,Male,63,55+,United States,Los Angeles,Desktop,iOS,Firefox,Premium,YouTube,Beauty,Premium,Platinum,6,401.89
U001654,Female,59,55+,India,Bangalore,Tablet,Windows,Firefox,At Risk,YouTube,Sports,Premium,Platinum,14,430.08
U001655,Male,32,25-34,Australia,Perth,Desktop,iOS,Firefox,VIP,Referral,Beauty,Free,Silver,44,2019.87
U001656,Male,63,55+,United States,Austin,Desktop,iOS,Firefox,At Risk,Referral,Accessories,Free,Bronze,10,780.66
U001657,Female,60,55+,Singapore,Singapore,Desktop,iOS,Edge,VIP,Facebook,Electronics,Premium,Platinum,21,801.22
U001658,Male,19,18-24,Germany,Hamburg,Tablet,Windows,Edge,Returning,Organic Search,Fashion,Free,Platinum,27,762.85
U001659,Male,23,18-24,Singapore,Singapore,Desktop,macOS,Chrome,Premium,Paid Search,Electronics,Free,Bronze,19,1043.8
U001660,Male,41,35-44,Singapore,Singapore,Desktop,macOS,Safari,New,Direct,Accessories,Premium,Silver,27,1353.7
U001661,Female,50,45-54,Singapore,Singapore,Desktop,macOS,Firefox,VIP,Facebook,Books,Premium,Gold,10,798.89
U001662,Female,54,45-54,United Kingdom,Liverpool,Desktop,Android,Safari,Returning,Paid Search,Accessories,Free,Gold,48,1267.1
U001663,Female,50,45-54,United Kingdom,Liverpool,Mobile,iOS,Edge,Premium,Direct,Electronics,Premium,Silver,10,557.53
U001664,Male,22,18-24,Canada,Montreal,Mobile,iOS,Firefox,VIP,Facebook,Sports,Premium,Silver,13,949.67
U001665,Male,21,18-24,Singapore,Singapore,Desktop,macOS,Firefox,VIP,Email,Electronics,Free,Gold,6,410.53
U001666,Male,21,18-24,United States,Los Angeles,Tablet,Windows,Edge,Premium,Facebook,Electronics,Free,Silver,88,6353.9
U001667,Male,45,45-54,United States,Los Angeles,Tablet,iOS,Chrome,Returning,Paid Search,Electronics,Premium,Silver,83,5889.04
U001668,Male,40,35-44,Canada,Montreal,Desktop,macOS,Firefox,New,Direct,Beauty,Free,Gold,75,4218.76
U001669,Male,37,35-44,Canada,Toronto,Mobile,Android,Firefox,Returning,Facebook,Books,Premium,Bronze,12,665.43
U001670,Female,30,25-34,United States,Austin,Tablet,Android,Safari,VIP,YouTube,Fashion,Free,Platinum,99,6208.19
U001671,Male,33,25-34,United Kingdom,Manchester,Mobile,Android,Chrome,Returning,Paid Search,Beauty,Free,Bronze,15,1008.6
U001672,Male,36,35-44,Australia,Brisbane,Tablet,Windows,Safari,VIP,Facebook,Books,Free,Silver,72,1936.1
U001673,Male,25,25-34,Singapore,Singapore,Tablet,Android,Chrome,Returning,Email,Books,Premium,Silver,87,4929.79
U001674,Female,24,18-24,Canada,Vancouver,Desktop,Windows,Firefox,New,Referral,Fashion,Free,Silver,30,2004.62
U001675,Female,62,55+,Australia,Sydney,Desktop,Windows,Firefox,New,Paid Search,Beauty,Free,Silver,80,2506.67
U001676,Female,19,18-24,Singapore,Singapore,Tablet,iOS,Safari,New,Referral,Fashion,Premium,Platinum,35,2708.92
U001677,Female,43,35-44,United Kingdom,London,Tablet,Android,Firefox,VIP,Direct,Beauty,Free,Platinum,92,4809.41
U001678,Male,65,55+,United States,New York,Tablet,macOS,Chrome,New,Organic Search,Books,Premium,Bronze,51,1348.2
U001679,Female,30,25-34,Singapore,Singapore,Desktop,macOS,Chrome,New,Instagram,Sports,Premium,Platinum,99,3595.44
U001680,Male,43,35-44,Germany,Munich,Mobile,macOS,Chrome,New,Referral,Fashion,Premium,Bronze,92,2992.84
U001681,Male,19,18-24,Australia,Perth,Tablet,macOS,Edge,Returning,Direct,Beauty,Premium,Silver,9,360.8
U001682,Female,19,18-24,Singapore,Singapore,Desktop,iOS,Edge,At Risk,Direct,Beauty,Premium,Gold,44,3252.72
U001683,Male,56,55+,Germany,Berlin,Tablet,iOS,Edge,Premium,Instagram,Sports,Premium,Gold,74,3856.05
U001684,Female,25,25-34,United States,Austin,Mobile,Android,Firefox,At Risk,Direct,Beauty,Premium,Platinum,99,3097.52
U001685,Male,52,45-54,Australia,Melbourne,Desktop,Android,Edge,Returning,Organic Search,Electronics,Premium,Silver,71,4549.25
U001686,Female,44,35-44,United Kingdom,Birmingham,Desktop,iOS,Safari,VIP,Facebook,Fashion,Premium,Silver,47,2516.31
U001687,Male,49,45-54,Singapore,Singapore,Mobile,macOS,Firefox,Premium,Direct,Accessories,Premium,Platinum,17,461.08
U001688,Male,20,18-24,India,Bangalore,Tablet,Windows,Chrome,Premium,Facebook,Fashion,Premium,Platinum,46,2448.87
U001689,Male,29,25-34,Australia,Sydney,Tablet,macOS,Chrome,New,YouTube,Toys,Free,Bronze,91,3834.59
U001690,Male,37,35-44,Canada,Toronto,Mobile,Android,Safari,New,Instagram,Books,Premium,Gold,26,1904.75
U001691,Male,42,35-44,United Kingdom,Liverpool,Desktop,iOS,Edge,VIP,Referral,Fashion,Premium,Bronze,23,1513.02
U001692,Female,30,25-34,United Kingdom,Liverpool,Desktop,iOS,Safari,VIP,Organic Search,Electronics,Free,Bronze,81,5081.07
U001693,Male,23,18-24,India,Chennai,Mobile,macOS,Edge,Returning,YouTube,Accessories,Premium,Silver,53,3200.89
U001694,Female,62,55+,India,Kochi,Tablet,Android,Safari,At Risk,Email,Books,Free,Gold,94,7343.73
U001695,Male,61,55+,Germany,Frankfurt,Desktop,Windows,Chrome,VIP,Instagram,Electronics,Free,Bronze,3,236.67
U001696,Male,30,25-34,Canada,Montreal,Mobile,iOS,Firefox,At Risk,Facebook,Beauty,Premium,Platinum,97,6552.39
U001697,Female,20,18-24,India,Kochi,Tablet,iOS,Firefox,New,Facebook,Home,Premium,Gold,54,1862.98
U001698,Female,36,35-44,Australia,Perth,Mobile,Windows,Safari,Premium,YouTube,Home,Premium,Gold,55,3117.64
U001699,Male,28,25-34,Australia,Sydney,Tablet,macOS,Edge,Premium,Facebook,Accessories,Premium,Gold,2,62.35
U001700,Female,55,55+,United States,Chicago,Tablet,Android,Edge,Returning,YouTube,Sports,Premium,Bronze,41,2545.23
U001701,Male,61,55+,Germany,Berlin,Desktop,Windows,Edge,At Risk,Facebook,Books,Premium,Platinum,7,209.84
U001702,Female,22,18-24,Germany,Munich,Tablet,iOS,Chrome,Premium,Direct,Beauty,Premium,Gold,6,432.62
U001703,Male,27,25-34,Singapore,Singapore,Tablet,macOS,Firefox,VIP,Referral,Fashion,Free,Bronze,82,3011.84
U001704,Female,26,25-34,Canada,Montreal,Tablet,macOS,Chrome,New,Instagram,Home,Free,Platinum,49,1963.21
U001705,Male,20,18-24,Germany,Hamburg,Desktop,Windows,Chrome,VIP,Paid Search,Fashion,Premium,Platinum,10,762.8
U001706,Male,34,25-34,United Kingdom,Birmingham,Tablet,Android,Chrome,At Risk,Referral,Books,Premium,Silver,92,5587.16
U001707,Female,64,55+,Singapore,Singapore,Tablet,Android,Edge,VIP,Referral,Sports,Premium,Platinum,63,2312.65
